DistCode,District,College Code,College Name,Branch,OC,BCM,BC,MBC,SCA,SC,ST
6,DINDIGUL,5022,UNIVERSITY COLLEGE OF ENGINEERING  DINDIGUL,CIVIL ENGINEERING - TAMIL MEDIUM,99.25,0.0,0.0,0.0,0.0,92.0,0.0
6,DINDIGUL,5022,UNIVERSITY COLLEGE OF ENGINEERING  DINDIGUL,MECHANICAL ENGINEERING - TAMIL MEDIUM,91.25,0.0,0.0,0.0,0.0,0.0,0.0
6,DINDIGUL,5022,UNIVERSITY COLLEGE OF ENGINEERING  DINDIGUL,ELECTRICAL AND ELECTRONICS ENGG.,183.75,165.5,182.25,179.0,169.75,172.75,143.75
6,DINDIGUL,5022,UNIVERSITY COLLEGE OF ENGINEERING  DINDIGUL,CIVIL ENGINEERING,186.25,183.0,184.0,180.0,171.5,172.0,0.0
6,DINDIGUL,5851,VEERAMMAL ENGINEERING COLLEGE,COMPUTER SCIENCE AND ENGG.,118.25,0.0,0.0,0.0,0.0,0.0,0.0
6,DINDIGUL,5851,VEERAMMAL ENGINEERING COLLEGE,ELECTRONICS AND COMMUNICATION ENGG.,101.5,0.0,0.0,0.0,0.0,0.0,0.0
6,DINDIGUL,5851,VEERAMMAL ENGINEERING COLLEGE,ELECTRICAL AND ELECTRONICS ENGG.,131.5,0.0,0.0,0.0,0.0,0.0,0.0
6,DINDIGUL,5851,VEERAMMAL ENGINEERING COLLEGE,CIVIL ENGINEERING,131.25,0.0,0.0,0.0,0.0,0.0,0.0
7,ERODE,2332,AISHWARYA COLLEGE OF ENGINEERING AND TECHNOLOGY,COMPUTER SCIENCE AND ENGG.,103.75,0.0,0.0,0.0,0.0,0.0,0.0
7,ERODE,2332,AISHWARYA COLLEGE OF ENGINEERING AND TECHNOLOGY,MECHANICAL ENGINEERING,122.25,0.0,0.0,0.0,0.0,0.0,0.0
7,ERODE,2332,AISHWARYA COLLEGE OF ENGINEERING AND TECHNOLOGY,ELECTRONICS AND COMMUNICATION ENGG.,146.75,0.0,0.0,0.0,0.0,0.0,0.0
7,ERODE,2332,AISHWARYA COLLEGE OF ENGINEERING AND TECHNOLOGY,CIVIL ENGINEERING,90.0,0.0,0.0,0.0,0.0,0.0,0.0
7,ERODE,2652,AL-AMEEN ENGINEERING COLLEGE,COMPUTER SCIENCE AND ENGG.,111.5,105.75,0.0,96.75,0.0,0.0,0.0
7,ERODE,2652,AL-AMEEN ENGINEERING COLLEGE,MECHANICAL ENGINEERING,124.75,117.75,89.75,86.25,0.0,0.0,0.0
7,ERODE,2652,AL-AMEEN ENGINEERING COLLEGE,ELECTRONICS AND COMMUNICATION ENGG.,116.25,99.25,0.0,0.0,0.0,0.0,0.0
7,ERODE,2652,AL-AMEEN ENGINEERING COLLEGE,ELECTRICAL AND ELECTRONICS ENGG.,85.25,0.0,0.0,0.0,0.0,0.0,0.0
7,ERODE,2652,AL-AMEEN ENGINEERING COLLEGE,CIVIL ENGINEERING,134.0,122.75,115.0,0.0,0.0,0.0,0.0
7,ERODE,2702,BANNARI AMMAN INSTITUTE OF TECHNOLOGY (AUTONOMOUS),MECHANICAL ENGINEERING,192.5,185.5,191.5,188.75,166.5,163.75,146.25
7,ERODE,2702,BANNARI AMMAN INSTITUTE OF TECHNOLOGY (AUTONOMOUS),TEXTILE TECHNOLOGY,188.25,169.0,186.25,178.0,125.5,126.5,0.0
7,ERODE,2702,BANNARI AMMAN INSTITUTE OF TECHNOLOGY (AUTONOMOUS),INFORMATION TECHNOLOGY,189.5,175.0,188.5,182.25,126.5,100.25,0.0
7,ERODE,2702,BANNARI AMMAN INSTITUTE OF TECHNOLOGY (AUTONOMOUS),AERONAUTICAL ENGINEERING,184.25,173.5,180.0,170.0,0.0,89.25,0.0
7,ERODE,2702,BANNARI AMMAN INSTITUTE OF TECHNOLOGY (AUTONOMOUS),ELECTRONICS AND COMMUNICATION ENGG.,193.25,189.5,192.0,188.5,143.0,150.25,129.0
7,ERODE,2702,BANNARI AMMAN INSTITUTE OF TECHNOLOGY (AUTONOMOUS),AUTOMOBILE ENGINEERING,189.5,178.25,188.0,182.0,0.0,140.0,0.0
7,ERODE,2702,BANNARI AMMAN INSTITUTE OF TECHNOLOGY (AUTONOMOUS),ELECTRICAL AND ELECTRONICS ENGG.,193.25,184.5,192.0,188.5,171.5,159.25,126.5
7,ERODE,2702,BANNARI AMMAN INSTITUTE OF TECHNOLOGY (AUTONOMOUS),CIVIL ENGINEERING,192.0,186.0,190.75,188.5,169.5,163.0,161.5
7,ERODE,2702,BANNARI AMMAN INSTITUTE OF TECHNOLOGY (AUTONOMOUS),FASHION TECHNOLOGY,186.75,180.5,183.5,164.25,0.0,126.5,0.0
7,ERODE,2702,BANNARI AMMAN INSTITUTE OF TECHNOLOGY (AUTONOMOUS),BIO-TECHNOLOGY,191.75,175.75,189.75,183.25,144.0,129.25,127.75
7,ERODE,2702,BANNARI AMMAN INSTITUTE OF TECHNOLOGY (AUTONOMOUS),COMPUTER SCIENCE AND ENGG.,191.25,184.5,190.25,186.0,141.5,125.25,113.75
7,ERODE,2702,BANNARI AMMAN INSTITUTE OF TECHNOLOGY (AUTONOMOUS),ELECTRONICS AND INSTRU ENGG.,189.25,180.75,187.5,179.5,119.5,119.5,0.0
7,ERODE,2702,BANNARI AMMAN INSTITUTE OF TECHNOLOGY (AUTONOMOUS),MECHATRONICS,188.5,179.5,187.0,181.25,136.25,93.25,0.0
7,ERODE,2702,BANNARI AMMAN INSTITUTE OF TECHNOLOGY (AUTONOMOUS),AGRICULTURE ENGINEERING,190.25,184.0,189.0,186.75,177.5,158.75,131.25
7,ERODE,2707,ERODE SENGUNTHAR ENGINEERING COLLEGE,COMPUTER SCIENCE AND ENGG.,107.75,0.0,94.75,96.75,0.0,0.0,0.0
7,ERODE,2707,ERODE SENGUNTHAR ENGINEERING COLLEGE,MECHANICAL ENGINEERING,162.25,124.25,140.25,112.5,0.0,91.0,0.0
7,ERODE,2707,ERODE SENGUNTHAR ENGINEERING COLLEGE,ELECTRONICS AND INSTRU ENGG.,91.75,0.0,88.0,0.0,0.0,0.0,0.0
7,ERODE,2707,ERODE SENGUNTHAR ENGINEERING COLLEGE,ELECTRONICS AND COMMUNICATION ENGG.,144.75,0.0,91.75,78.5,0.0,132.5,0.0
7,ERODE,2707,ERODE SENGUNTHAR ENGINEERING COLLEGE,CHEMICAL ENGINEERING,182.0,163.75,174.5,152.5,115.5,113.75,0.0
7,ERODE,2707,ERODE SENGUNTHAR ENGINEERING COLLEGE,ELECTRICAL AND ELECTRONICS ENGG.,155.5,0.0,117.25,117.5,0.0,144.0,0.0
7,ERODE,2707,ERODE SENGUNTHAR ENGINEERING COLLEGE,CIVIL ENGINEERING,154.0,123.25,118.75,124.25,0.0,133.0,0.0
7,ERODE,2709,INSTITUTE OF ROAD AND TRANSPORT TECHNOLOGY,COMPUTER SCIENCE AND ENGG.,192.25,183.5,190.75,188.25,179.5,147.25,0.0
7,ERODE,2709,INSTITUTE OF ROAD AND TRANSPORT TECHNOLOGY,MECHANICAL ENGINEERING,194.0,187.0,193.5,192.0,193.75,181.5,0.0
7,ERODE,2709,INSTITUTE OF ROAD AND TRANSPORT TECHNOLOGY,INFORMATION TECHNOLOGY,189.25,173.5,188.5,181.0,155.25,128.75,0.0
7,ERODE,2709,INSTITUTE OF ROAD AND TRANSPORT TECHNOLOGY,ELECTRONICS AND COMMUNICATION ENGG.,193.5,192.0,192.5,191.25,185.5,177.5,0.0
7,ERODE,2709,INSTITUTE OF ROAD AND TRANSPORT TECHNOLOGY,AUTOMOBILE ENGINEERING,190.75,182.5,189.5,185.0,169.75,168.5,157.5
7,ERODE,2709,INSTITUTE OF ROAD AND TRANSPORT TECHNOLOGY,ELECTRICAL AND ELECTRONICS ENGG.,192.75,182.75,192.0,189.75,173.0,175.5,164.75
7,ERODE,2709,INSTITUTE OF ROAD AND TRANSPORT TECHNOLOGY,CIVIL ENGINEERING,191.5,191.25,190.5,188.75,177.0,173.5,156.0
7,ERODE,2758,J K K MUNIRAJAH COLLEGE OF TECHNOLOGY,COMPUTER SCIENCE AND ENGG.,87.75,0.0,0.0,0.0,0.0,0.0,0.0
7,ERODE,2758,J K K MUNIRAJAH COLLEGE OF TECHNOLOGY,MECHANICAL ENGINEERING,84.5,0.0,0.0,0.0,0.0,0.0,0.0
7,ERODE,2758,J K K MUNIRAJAH COLLEGE OF TECHNOLOGY,ELECTRONICS AND COMMUNICATION ENGG.,83.5,0.0,0.0,0.0,0.0,0.0,0.0
7,ERODE,2758,J K K MUNIRAJAH COLLEGE OF TECHNOLOGY,AUTOMOBILE ENGINEERING,88.0,0.0,0.0,0.0,0.0,0.0,0.0
7,ERODE,2758,J K K MUNIRAJAH COLLEGE OF TECHNOLOGY,ELECTRICAL AND ELECTRONICS ENGG.,102.25,0.0,0.0,0.0,0.0,0.0,0.0
7,ERODE,2758,J K K MUNIRAJAH COLLEGE OF TECHNOLOGY,CIVIL ENGINEERING,93.0,0.0,0.0,0.0,0.0,0.0,0.0
7,ERODE,2711,KONGU ENGINEERING COLLEGE (AUTONOMOUS),COMPUTER SCIENCE AND ENGG.,193.5,186.5,193.25,187.75,155.5,149.75,100.0
7,ERODE,2711,KONGU ENGINEERING COLLEGE (AUTONOMOUS),MECHANICAL ENGINEERING,194.75,191.5,194.0,192.0,170.75,171.25,167.0
7,ERODE,2711,KONGU ENGINEERING COLLEGE (AUTONOMOUS),ELECTRONICS AND INSTRU ENGG.,192.25,182.0,191.25,185.5,155.5,141.25,0.0
7,ERODE,2711,KONGU ENGINEERING COLLEGE (AUTONOMOUS),INFORMATION TECHNOLOGY,192.25,183.0,191.5,185.5,146.5,133.75,0.0
7,ERODE,2711,KONGU ENGINEERING COLLEGE (AUTONOMOUS),MECHATRONICS,192.25,189.5,191.0,187.25,142.5,151.25,0.0
7,ERODE,2711,KONGU ENGINEERING COLLEGE (AUTONOMOUS),ELECTRONICS AND COMMUNICATION ENGG.,195.25,190.25,194.5,191.5,162.0,165.75,152.75
7,ERODE,2711,KONGU ENGINEERING COLLEGE (AUTONOMOUS),FOOD TECHNOLOGY,193.25,190.0,190.75,188.25,90.75,165.75,0.0
7,ERODE,2711,KONGU ENGINEERING COLLEGE (AUTONOMOUS),CHEMICAL ENGINEERING,192.75,187.5,191.25,187.5,145.0,166.25,0.0
7,ERODE,2711,KONGU ENGINEERING COLLEGE (AUTONOMOUS),AUTOMOBILE ENGINEERING,191.0,182.0,190.0,185.5,148.0,147.25,0.0
7,ERODE,2711,KONGU ENGINEERING COLLEGE (AUTONOMOUS),ELECTRICAL AND ELECTRONICS ENGG.,194.75,192.75,194.25,191.0,180.0,167.5,128.75
7,ERODE,2711,KONGU ENGINEERING COLLEGE (AUTONOMOUS),CIVIL ENGINEERING,193.25,185.5,192.25,189.25,172.25,165.75,142.25
7,ERODE,2713,M.P. NACHIMUTHU M. JAGANATHAN ENGINEERING COLLEGE,COMPUTER SCIENCE AND ENGG.,129.75,0.0,94.0,100.5,0.0,0.0,0.0
7,ERODE,2713,M.P. NACHIMUTHU M. JAGANATHAN ENGINEERING COLLEGE,MECHANICAL ENGINEERING,152.5,102.5,115.0,92.0,0.0,0.0,0.0
7,ERODE,2713,M.P. NACHIMUTHU M. JAGANATHAN ENGINEERING COLLEGE,INFORMATION TECHNOLOGY,120.0,0.0,103.5,84.0,0.0,0.0,0.0
7,ERODE,2713,M.P. NACHIMUTHU M. JAGANATHAN ENGINEERING COLLEGE,ELECTRONICS AND COMMUNICATION ENGG.,155.25,0.0,110.0,96.75,0.0,0.0,0.0
7,ERODE,2713,M.P. NACHIMUTHU M. JAGANATHAN ENGINEERING COLLEGE,ELECTRICAL AND ELECTRONICS ENGG.,125.5,0.0,96.5,99.75,0.0,0.0,0.0
7,ERODE,2713,M.P. NACHIMUTHU M. JAGANATHAN ENGINEERING COLLEGE,CIVIL ENGINEERING,146.75,102.5,100.75,118.75,0.0,0.0,0.0
7,ERODE,2742,MAHARAJA ENGINEERING COLLEGE FOR WOMEN,COMPUTER SCIENCE AND ENGG.,157.25,0.0,0.0,0.0,0.0,0.0,0.0
7,ERODE,2742,MAHARAJA ENGINEERING COLLEGE FOR WOMEN,ELECTRONICS AND COMMUNICATION ENGG.,135.25,0.0,0.0,0.0,0.0,0.0,0.0
7,ERODE,2742,MAHARAJA ENGINEERING COLLEGE FOR WOMEN,ELECTRICAL AND ELECTRONICS ENGG.,152.5,0.0,152.25,126.5,0.0,0.0,0.0
7,ERODE,2752,NANDHA COLLEGE OF TECHNOLOGY,COMPUTER SCIENCE AND ENGG.,130.25,114.75,90.25,91.5,0.0,0.0,0.0
7,ERODE,2752,NANDHA COLLEGE OF TECHNOLOGY,MECHANICAL ENGINEERING,145.0,0.0,119.25,117.75,0.0,0.0,0.0
7,ERODE,2752,NANDHA COLLEGE OF TECHNOLOGY,INFORMATION TECHNOLOGY,114.0,0.0,88.0,87.0,0.0,0.0,0.0
7,ERODE,2752,NANDHA COLLEGE OF TECHNOLOGY,ELECTRONICS AND COMMUNICATION ENGG.,166.25,0.0,106.0,106.75,141.0,156.75,0.0
7,ERODE,2752,NANDHA COLLEGE OF TECHNOLOGY,ELECTRICAL AND ELECTRONICS ENGG.,148.25,0.0,114.0,109.25,0.0,0.0,0.0
7,ERODE,2752,NANDHA COLLEGE OF TECHNOLOGY,CIVIL ENGINEERING,126.0,122.5,98.25,80.25,0.0,0.0,0.0
7,ERODE,2715,NANDHA ENGINEERING COLLEGE (AUTONOMOUS),COMPUTER SCIENCE AND ENGG.,162.75,133.75,130.25,102.5,110.5,111.0,0.0
7,ERODE,2715,NANDHA ENGINEERING COLLEGE (AUTONOMOUS),MECHANICAL ENGINEERING,165.25,95.75,154.5,140.5,0.0,106.0,0.0
7,ERODE,2715,NANDHA ENGINEERING COLLEGE (AUTONOMOUS),ELECTRONICS AND INSTRU ENGG.,135.0,0.0,92.75,98.5,0.0,0.0,0.0
7,ERODE,2715,NANDHA ENGINEERING COLLEGE (AUTONOMOUS),INFORMATION TECHNOLOGY,139.0,117.75,104.75,88.75,0.0,0.0,0.0
7,ERODE,2715,NANDHA ENGINEERING COLLEGE (AUTONOMOUS),ELECTRONICS AND COMMUNICATION ENGG.,169.5,113.75,140.0,104.75,131.0,144.0,0.0
7,ERODE,2715,NANDHA ENGINEERING COLLEGE (AUTONOMOUS),ELECTRICAL AND ELECTRONICS ENGG.,161.75,0.0,131.25,125.75,110.75,119.0,0.0
7,ERODE,2715,NANDHA ENGINEERING COLLEGE (AUTONOMOUS),CIVIL ENGINEERING,168.0,131.25,143.0,133.75,0.0,99.25,0.0
7,ERODE,2747,SHREE VENKATESHWARA HI-TECH ENGINEERING COLLEGE,COMPUTER SCIENCE AND ENGG.,95.5,0.0,0.0,0.0,0.0,0.0,0.0
7,ERODE,2747,SHREE VENKATESHWARA HI-TECH ENGINEERING COLLEGE,MECHANICAL ENGINEERING,91.75,0.0,0.0,0.0,0.0,0.0,0.0
7,ERODE,2747,SHREE VENKATESHWARA HI-TECH ENGINEERING COLLEGE,ELECTRONICS AND COMMUNICATION ENGG.,128.75,0.0,0.0,0.0,0.0,0.0,0.0
7,ERODE,2747,SHREE VENKATESHWARA HI-TECH ENGINEERING COLLEGE,ELECTRICAL AND ELECTRONICS ENGG.,95.5,0.0,0.0,0.0,0.0,0.0,0.0
7,ERODE,2747,SHREE VENKATESHWARA HI-TECH ENGINEERING COLLEGE,CIVIL ENGINEERING,110.25,0.0,0.0,0.0,0.0,0.0,0.0
7,ERODE,2748,SURYA ENGINEERING COLLEGE,COMPUTER SCIENCE AND ENGG.,120.25,0.0,0.0,116.75,0.0,0.0,0.0
7,ERODE,2748,SURYA ENGINEERING COLLEGE,MECHANICAL ENGINEERING,84.75,0.0,0.0,0.0,0.0,0.0,0.0
7,ERODE,2748,SURYA ENGINEERING COLLEGE,ELECTRONICS AND COMMUNICATION ENGG.,97.75,0.0,0.0,0.0,0.0,0.0,0.0
7,ERODE,2748,SURYA ENGINEERING COLLEGE,ELECTRICAL AND ELECTRONICS ENGG.,91.5,0.0,0.0,0.0,0.0,0.0,0.0
7,ERODE,2748,SURYA ENGINEERING COLLEGE,CIVIL ENGINEERING,131.5,0.0,0.0,0.0,0.0,0.0,0.0
7,ERODE,2723,VELALAR COLLEGE OF ENGINEERING AND TECHNOLOGY,COMPUTER SCIENCE AND ENGG.,178.5,166.75,171.25,140.75,83.0,96.0,0.0
7,ERODE,2723,VELALAR COLLEGE OF ENGINEERING AND TECHNOLOGY,MECHANICAL ENGINEERING,169.25,121.75,158.25,138.0,0.0,0.0,0.0
7,ERODE,2723,VELALAR COLLEGE OF ENGINEERING AND TECHNOLOGY,INFORMATION TECHNOLOGY,166.75,126.0,148.67,84.0,0.0,0.0,0.0
7,ERODE,2723,VELALAR COLLEGE OF ENGINEERING AND TECHNOLOGY,ELECTRONICS AND COMMUNICATION ENGG.,188.25,170.75,181.75,159.25,131.75,130.25,0.0
7,ERODE,2723,VELALAR COLLEGE OF ENGINEERING AND TECHNOLOGY,BIO MEDICAL ENGINEERING,185.25,178.25,176.75,170.5,147.25,135.5,155.75
7,ERODE,2723,VELALAR COLLEGE OF ENGINEERING AND TECHNOLOGY,ELECTRICAL AND ELECTRONICS ENGG.,184.75,131.5,172.25,152.0,151.0,114.0,108.0
7,ERODE,2723,VELALAR COLLEGE OF ENGINEERING AND TECHNOLOGY,CIVIL ENGINEERING,180.0,146.5,174.75,163.0,135.0,130.0,138.5
7,ERODE,2337,VIDHYA MANDHIR INSTITUTE OF TECHNOLOGY,COMPUTER SCIENCE AND ENGG.,132.5,0.0,101.5,90.0,0.0,0.0,0.0
7,ERODE,2337,VIDHYA MANDHIR INSTITUTE OF TECHNOLOGY,MECHANICAL ENGINEERING,103.5,0.0,0.0,92.5,0.0,0.0,0.0
7,ERODE,2337,VIDHYA MANDHIR INSTITUTE OF TECHNOLOGY,INFORMATION TECHNOLOGY,153.0,0.0,0.0,0.0,0.0,0.0,0.0
7,ERODE,2337,VIDHYA MANDHIR INSTITUTE OF TECHNOLOGY,ELECTRONICS AND COMMUNICATION ENGG.,81.5,0.0,0.0,0.0,0.0,0.0,0.0
7,ERODE,2337,VIDHYA MANDHIR INSTITUTE OF TECHNOLOGY,ELECTRICAL AND ELECTRONICS ENGG.,117.5,0.0,91.5,0.0,0.0,0.0,0.0
8,KANCHEEPURAM,1323,A.C.T. COLLEGE OF ENGINEERING AND TECHNOLOGY,MECHANICAL ENGINEERING,100.5,0.0,0.0,0.0,0.0,0.0,0.0
8,KANCHEEPURAM,1233,ADHI COLLEGE OF ENGINEERING AND TECHNOLOGY,COMPUTER SCIENCE AND ENGG.,167.25,164.75,89.25,92.25,0.0,0.0,0.0
8,KANCHEEPURAM,1233,ADHI COLLEGE OF ENGINEERING AND TECHNOLOGY,MECHANICAL ENGINEERING,138.75,0.0,91.0,81.0,0.0,0.0,0.0
8,KANCHEEPURAM,1233,ADHI COLLEGE OF ENGINEERING AND TECHNOLOGY,ELECTRONICS AND COMMUNICATION ENGG.,160.25,142.5,113.25,77.75,0.0,131.25,0.0
8,KANCHEEPURAM,1233,ADHI COLLEGE OF ENGINEERING AND TECHNOLOGY,ELECTRICAL AND ELECTRONICS ENGG.,96.25,0.0,0.0,0.0,0.0,0.0,0.0
8,KANCHEEPURAM,1233,ADHI COLLEGE OF ENGINEERING AND TECHNOLOGY,CIVIL ENGINEERING,112.75,0.0,0.0,78.75,0.0,0.0,0.0
8,KANCHEEPURAM,1401,ADHIPARASAKTHI ENGINEERING COLLEGE,COMPUTER SCIENCE AND ENGG.,144.5,133.25,103.75,91.75,0.0,103.0,0.0
8,KANCHEEPURAM,1401,ADHIPARASAKTHI ENGINEERING COLLEGE,MECHANICAL ENGINEERING,168.75,108.0,156.5,157.75,139.5,115.0,0.0
8,KANCHEEPURAM,1401,ADHIPARASAKTHI ENGINEERING COLLEGE,INFORMATION TECHNOLOGY,116.75,0.0,94.5,0.0,0.0,0.0,0.0
8,KANCHEEPURAM,1401,ADHIPARASAKTHI ENGINEERING COLLEGE,ELECTRONICS AND COMMUNICATION ENGG.,168.75,151.75,143.75,147.75,156.75,115.5,0.0
8,KANCHEEPURAM,1401,ADHIPARASAKTHI ENGINEERING COLLEGE,CHEMICAL ENGINEERING,185.75,166.0,173.5,169.5,0.0,172.75,0.0
8,KANCHEEPURAM,1401,ADHIPARASAKTHI ENGINEERING COLLEGE,ELECTRICAL AND ELECTRONICS ENGG.,174.25,99.75,142.5,155.0,0.0,119.25,0.0
8,KANCHEEPURAM,1401,ADHIPARASAKTHI ENGINEERING COLLEGE,CIVIL ENGINEERING,163.75,121.5,140.5,150.0,0.0,85.0,0.0
8,KANCHEEPURAM,1316,AGNI COLLEGE OF TECHNOLOGY,COMPUTER SCIENCE AND ENGG.,171.5,138.75,152.0,131.75,0.0,97.0,0.0
8,KANCHEEPURAM,1316,AGNI COLLEGE OF TECHNOLOGY,MECHANICAL ENGINEERING,171.75,148.5,166.25,156.25,0.0,120.0,0.0
8,KANCHEEPURAM,1316,AGNI COLLEGE OF TECHNOLOGY,INFORMATION TECHNOLOGY,172.5,167.25,142.75,129.25,0.0,102.0,0.0
8,KANCHEEPURAM,1316,AGNI COLLEGE OF TECHNOLOGY,MECHATRONICS,169.5,166.25,159.33,154.5,0.0,114.75,0.0
8,KANCHEEPURAM,1316,AGNI COLLEGE OF TECHNOLOGY,ELECTRONICS AND COMMUNICATION ENGG.,175.5,147.75,156.5,140.25,125.25,95.0,0.0
8,KANCHEEPURAM,1316,AGNI COLLEGE OF TECHNOLOGY,BIO MEDICAL ENGINEERING,182.5,180.75,174.0,166.0,0.0,145.0,0.0
8,KANCHEEPURAM,1316,AGNI COLLEGE OF TECHNOLOGY,ELECTRICAL AND ELECTRONICS ENGG.,173.75,126.25,156.5,152.25,0.0,113.25,0.0
8,KANCHEEPURAM,1316,AGNI COLLEGE OF TECHNOLOGY,CIVIL ENGINEERING,174.75,153.0,161.75,157.25,0.0,132.25,0.0
8,KANCHEEPURAM,1331,AKSHEYAA COLLEGE OF ENGINEERING,COMPUTER SCIENCE AND ENGG.,88.75,0.0,0.0,84.5,0.0,0.0,0.0
8,KANCHEEPURAM,1331,AKSHEYAA COLLEGE OF ENGINEERING,MECHANICAL ENGINEERING,117.0,0.0,110.25,88.5,0.0,93.0,0.0
8,KANCHEEPURAM,1331,AKSHEYAA COLLEGE OF ENGINEERING,ELECTRONICS AND COMMUNICATION ENGG.,96.25,0.0,0.0,0.0,0.0,0.0,0.0
8,KANCHEEPURAM,1331,AKSHEYAA COLLEGE OF ENGINEERING,ELECTRICAL AND ELECTRONICS ENGG.,129.0,0.0,95.25,89.75,0.0,125.5,0.0
8,KANCHEEPURAM,1331,AKSHEYAA COLLEGE OF ENGINEERING,CIVIL ENGINEERING,105.5,0.0,104.75,104.5,0.0,0.0,0.0
8,KANCHEEPURAM,1303,ANAND INSTITUTE OF HIGHER TECHNOLOGY,COMPUTER SCIENCE AND ENGG.,169.25,134.25,158.5,149.5,0.0,90.75,0.0
8,KANCHEEPURAM,1303,ANAND INSTITUTE OF HIGHER TECHNOLOGY,MECHANICAL ENGINEERING,177.25,158.0,174.0,172.5,0.0,148.0,97.25
8,KANCHEEPURAM,1303,ANAND INSTITUTE OF HIGHER TECHNOLOGY,ELECTRONICS AND INSTRU ENGG.,157.5,0.0,136.75,138.0,0.0,108.0,0.0
8,KANCHEEPURAM,1303,ANAND INSTITUTE OF HIGHER TECHNOLOGY,INFORMATION TECHNOLOGY,149.25,103.0,142.0,131.5,0.0,97.75,0.0
8,KANCHEEPURAM,1303,ANAND INSTITUTE OF HIGHER TECHNOLOGY,ELECTRONICS AND COMMUNICATION ENGG.,171.5,135.75,163.0,155.25,0.0,85.25,0.0
8,KANCHEEPURAM,1303,ANAND INSTITUTE OF HIGHER TECHNOLOGY,ELECTRICAL AND ELECTRONICS ENGG.,156.0,119.0,137.25,132.5,0.0,84.25,0.0
8,KANCHEEPURAM,1303,ANAND INSTITUTE OF HIGHER TECHNOLOGY,CIVIL ENGINEERING,167.25,159.75,162.25,159.5,0.0,124.0,0.0
8,KANCHEEPURAM,1133,ANNAI VEILANKANNI'S COLLEGE OF ENGINEERING,COMPUTER SCIENCE AND ENGG.,103.25,0.0,0.0,0.0,0.0,0.0,0.0
8,KANCHEEPURAM,1133,ANNAI VEILANKANNI'S COLLEGE OF ENGINEERING,MECHANICAL ENGINEERING,108.0,0.0,0.0,0.0,0.0,0.0,0.0
8,KANCHEEPURAM,1133,ANNAI VEILANKANNI'S COLLEGE OF ENGINEERING,ELECTRONICS AND COMMUNICATION ENGG.,86.25,0.0,0.0,0.0,0.0,0.0,0.0
8,KANCHEEPURAM,1133,ANNAI VEILANKANNI'S COLLEGE OF ENGINEERING,ELECTRICAL AND ELECTRONICS ENGG.,123.25,0.0,0.0,0.0,0.0,0.0,0.0
8,KANCHEEPURAM,1133,ANNAI VEILANKANNI'S COLLEGE OF ENGINEERING,CIVIL ENGINEERING,78.25,0.0,0.0,0.0,0.0,0.0,0.0
8,KANCHEEPURAM,1230,APOLLO ENGINEERING COLLEGE,COMPUTER SCIENCE AND ENGG.,135.25,0.0,90.0,103.5,0.0,104.75,0.0
8,KANCHEEPURAM,1230,APOLLO ENGINEERING COLLEGE,MECHANICAL ENGINEERING,162.0,140.25,148.5,143.5,0.0,118.5,0.0
8,KANCHEEPURAM,1230,APOLLO ENGINEERING COLLEGE,AERONAUTICAL ENGINEERING,164.67,0.0,97.5,94.5,0.0,112.5,0.0
8,KANCHEEPURAM,1230,APOLLO ENGINEERING COLLEGE,ELECTRONICS AND COMMUNICATION ENGG.,127.75,0.0,93.5,80.0,0.0,102.75,0.0
8,KANCHEEPURAM,1230,APOLLO ENGINEERING COLLEGE,ELECTRICAL AND ELECTRONICS ENGG.,135.5,0.0,99.5,106.25,0.0,111.5,0.0
8,KANCHEEPURAM,1455,APOLLO PRIYADARSHANAM INSTITUTE OF TECHNOLOGY,COMPUTER SCIENCE AND ENGG.,150.0,0.0,0.0,0.0,0.0,0.0,0.0
8,KANCHEEPURAM,1455,APOLLO PRIYADARSHANAM INSTITUTE OF TECHNOLOGY,MECHANICAL ENGINEERING,92.0,0.0,0.0,0.0,0.0,0.0,0.0
8,KANCHEEPURAM,1455,APOLLO PRIYADARSHANAM INSTITUTE OF TECHNOLOGY,ELECTRONICS AND COMMUNICATION ENGG.,91.5,0.0,0.0,0.0,0.0,0.0,0.0
8,KANCHEEPURAM,1455,APOLLO PRIYADARSHANAM INSTITUTE OF TECHNOLOGY,CIVIL ENGINEERING,93.5,0.0,0.0,0.0,0.0,0.0,0.0
8,KANCHEEPURAM,1201,ARIGNAR ANNA INSTITUTE OF SCIENCE AND TECHNOLOGY,COMPUTER SCIENCE AND ENGG.,119.5,0.0,0.0,0.0,0.0,0.0,0.0
8,KANCHEEPURAM,1201,ARIGNAR ANNA INSTITUTE OF SCIENCE AND TECHNOLOGY,MECHANICAL ENGINEERING,111.5,0.0,93.25,94.5,0.0,83.0,0.0
8,KANCHEEPURAM,1201,ARIGNAR ANNA INSTITUTE OF SCIENCE AND TECHNOLOGY,INFORMATION TECHNOLOGY,92.75,0.0,0.0,0.0,0.0,0.0,0.0
8,KANCHEEPURAM,1201,ARIGNAR ANNA INSTITUTE OF SCIENCE AND TECHNOLOGY,ELECTRONICS AND COMMUNICATION ENGG.,112.5,0.0,0.0,0.0,0.0,0.0,0.0
8,KANCHEEPURAM,1201,ARIGNAR ANNA INSTITUTE OF SCIENCE AND TECHNOLOGY,ELECTRICAL AND ELECTRONICS ENGG.,98.0,0.0,0.0,0.0,0.0,0.0,0.0
